329.000000,0.000000,151267.000000,0.000000,22881705289.000000
452.000000,0.000000,52735.000000,0.000000,2780980225.000000
490.000000,0.000000,31467.000000,0.000000,990172089.000000
273.000000,0.000000,21119.000000,0.000000,446012161.000000
340.000000,0.000000,22141.000000,0.000000,490223881.000000
405.000000,0.000000,12813.000000,0.000000,164172969.000000
381.000000,0.000000,29265.000000,0.000000,856440225.000000
365.000000,0.000000,17041.000000,0.000000,290395681.000000
478.000000,0.000000,1317.000000,0.000000,1734489.000000
336.000000,0.000000,-9091.000000,0.000000,82646281.000000
419.000000,0.000000,20745.000000,0.000000,430355025.000000
399.000000,0.000000,7625.000000,0.000000,58140625.000000
423.000000,0.000000,12299.000000,0.000000,151265401.000000
416.000000,0.000000,15.000000,0.000000,225.000000
418.000000,0.000000,19923.000000,0.000000,396925929.000000
495.000000,0.000000,10519.000000,0.000000,110649361.000000
332.000000,0.000000,4583.000000,0.000000,21003889.000000
433.000000,0.000000,-3665.000000,0.000000,13432225.000000
367.000000,0.000000,15231.000000,0.000000,231983361.000000
409.000000,0.000000,4839.000000,0.000000,23415921.000000
409.000000,0.000000,20977.000000,0.000000,440034529.000000
429.000000,0.000000,11341.000000,0.000000,128618281.000000
290.000000,0.000000,6197.000000,0.000000,38402809.000000
348.000000,0.000000,-1079.000000,0.000000,1164241.000000
441.000000,0.000000,-935.000000,0.000000,874225.000000
337.000000,0.000000,-11459.000000,0.000000,131308681.000000
434.000000,0.000000,3517.000000,0.000000,12369289.000000
347.000000,0.000000,-4831.000000,0.000000,23338561.000000
261.000000,0.000000,-7657.000000,0.000000,58629649.000000
421.000000,0.000000,-15433.000000,0.000000,238177489.000000
340.000000,0.000000,-8097.000000,0.000000,65561409.000000
393.000000,0.000000,-17609.000000,0.000000,310076881.000000
379.000000,0.000000,611.000000,0.000000,373321.000000
674.000000,0.000000,-4305.000000,0.000000,18533025.000000
265.000000,0.000000,3211.000000,0.000000,10310521.000000
380.000000,0.000000,-433.000000,0.000000,187489.000000
400.000000,0.000000,753.000000,0.000000,567009.000000
396.000000,0.000000,-1719.000000,0.000000,2954961.000000
388.000000,0.000000,-483.000000,0.000000,233289.000000
507.000000,0.000000,-4539.000000,0.000000,20602521.000000
288.000000,0.000000,2317.000000,0.000000,5368489.000000
322.000000,0.000000,-1011.000000,0.000000,1022121.000000
409.000000,0.000000,1929.000000,0.000000,3721041.000000
380.000000,0.000000,-2991.000000,0.000000,8946081.000000
384.000000,0.000000,5887.000000,0.000000,34656769.000000
485.000000,0.000000,1731.000000,0.000000,2996361.000000
308.000000,0.000000,4839.000000,0.000000,23415921.000000
404.000000,0.000000,2219.000000,0.000000,4923961.000000
374.000000,0.000000,431.000000,0.000000,185761.000000
427.000000,0.000000,-481.000000,0.000000,231361.000000
371.000000,0.000000,-4409.000000,0.000000,19439281.000000
416.000000,0.000000,-7337.000000,0.000000,53831569.000000
467.000000,0.000000,4357.000000,0.000000,18983449.000000
321.000000,0.000000,2257.000000,0.000000,5094049.000000
408.000000,0.000000,8129.000000,0.000000,66080641.000000
388.000000,0.000000,8101.000000,0.000000,65626201.000000
409.000000,0.000000,-1743.000000,0.000000,3038049.000000
356.000000,0.000000,-4667.000000,0.000000,21780889.000000
456.000000,0.000000,1117.000000,0.000000,1247689.000000
288.000000,0.000000,49.000000,0.000000,2401.000000
392.000000,0.000000,1155.000000,0.000000,1334025.000000
422.000000,0.000000,1275.000000,0.000000,1625625.000000
367.000000,0.000000,-197.000000,0.000000,38809.000000
434.000000,0.000000,-2357.000000,0.000000,5555449.000000
351.000000,0.000000,5693.000000,0.000000,32410249.000000
260.000000,0.000000,1565.000000,0.000000,2449225.000000
373.000000,0.000000,-123.000000,0.000000,15129.000000
398.000000,0.000000,-2851.000000,0.000000,8128201.000000
364.000000,0.000000,-4305.000000,0.000000,18533025.000000
367.000000,0.000000,-6349.000000,0.000000,40309801.000000
501.000000,0.000000,747.000000,0.000000,558009.000000
300.000000,0.000000,-2081.000000,0.000000,4330561.000000
407.000000,0.000000,-2821.000000,0.000000,7958041.000000
357.000000,0.000000,-5689.000000,0.000000,32364721.000000
387.000000,0.000000,5095.000000,0.000000,25959025.000000
404.000000,0.000000,1211.000000,0.000000,1466521.000000
565.000000,0.000000,7977.000000,0.000000,63632529.000000
294.000000,0.000000,4913.000000,0.000000,24137569.000000
357.000000,0.000000,705.000000,0.000000,497025.000000
409.000000,0.000000,-1271.000000,0.000000,1615441.000000
330.000000,0.000000,-1919.000000,0.000000,3682561.000000
436.000000,0.000000,-2019.000000,0.000000,4076361.000000
485.000000,0.000000,-2703.000000,0.000000,7306209.000000
307.000000,0.000000,-4339.000000,0.000000,18826921.000000
282.000000,0.000000,1291.000000,0.000000,1666681.000000
361.000000,0.000000,475.000000,0.000000,225625.000000
394.000000,0.000000,1071.000000,0.000000,1147041.000000
379.000000,0.000000,1655.000000,0.000000,2739025.000000
445.000000,0.000000,4047.000000,0.000000,16378209.000000
427.000000,0.000000,2023.000000,0.000000,4092529.000000
376.000000,0.000000,2419.000000,0.000000,5851561.000000
387.000000,0.000000,2187.000000,0.000000,4782969.000000
390.000000,0.000000,-5315.000000,0.000000,28249225.000000
413.000000,0.000000,-4527.000000,0.000000,20493729.000000
377.000000,0.000000,-2899.000000,0.000000,8404201.000000
474.000000,0.000000,-3655.000000,0.000000,13359025.000000
274.000000,0.000000,-2547.000000,0.000000,6487209.000000
396.000000,0.000000,-6419.000000,0.000000,41203561.000000
71.000000,0.000000,6045.000000,0.000000,36542025.000000
81.000000,0.000000,4469.000000,0.000000,19971961.000000
83.000000,0.000000,-69.000000,0.000000,4761.000000
80.000000,0.000000,-521.000000,0.000000,271441.000000
81.000000,0.000000,7303.000000,0.000000,53333809.000000
83.000000,0.000000,4083.000000,0.000000,16670889.000000
81.000000,0.000000,947.000000,0.000000,896809.000000
79.000000,0.000000,-441.000000,0.000000,194481.000000
82.000000,0.000000,-1121.000000,0.000000,1256641.000000
80.000000,0.000000,-5317.000000,0.000000,28270489.000000
83.000000,0.000000,5701.000000,0.000000,32501401.000000
84.000000,0.000000,2829.000000,0.000000,8003241.000000
82.000000,0.000000,-7403.000000,0.000000,54804409.000000
82.000000,0.000000,-8035.000000,0.000000,64561225.000000
81.000000,0.000000,-143.000000,0.000000,20449.000000
139.000000,0.000000,341.000000,0.000000,116281.000000
81.000000,0.000000,-2039.000000,0.000000,4157521.000000
81.000000,0.000000,-3315.000000,0.000000,10989225.000000
81.000000,0.000000,-4289.000000,0.000000,18395521.000000
301.000000,0.000000,-4577.000000,0.000000,20948929.000000
80.000000,0.000000,-2541.000000,0.000000,6456681.000000
140.000000,0.000000,-1269.000000,0.000000,1610361.000000
79.000000,0.000000,1599.000000,0.000000,2556801.000000
83.000000,0.000000,-73.000000,0.000000,5329.000000
82.000000,0.000000,-3181.000000,0.000000,10118761.000000
412.000000,0.000000,-2677.000000,0.000000,7166329.000000
360.000000,0.000000,105.000000,0.000000,11025.000000
271.000000,0.000000,1669.000000,0.000000,2785561.000000
331.000000,0.000000,4449.000000,0.000000,19793601.000000
395.000000,0.000000,3893.000000,0.000000,15155449.000000
376.000000,0.000000,-443.000000,0.000000,196249.000000
83.000000,0.000000,-843.000000,0.000000,710649.000000
83.000000,0.000000,-3615.000000,0.000000,13068225.000000
81.000000,0.000000,-4119.000000,0.000000,16966161.000000
79.000000,0.000000,1067.000000,0.000000,1138489.000000
83.000000,0.000000,1655.000000,0.000000,2739025.000000
81.000000,0.000000,323.000000,0.000000,104329.000000
78.000000,0.000000,639.000000,0.000000,408321.000000
80.000000,0.000000,263.000000,0.000000,69169.000000
81.000000,0.000000,-189.000000,0.000000,35721.000000
82.000000,0.000000,3887.000000,0.000000,15108769.000000
84.000000,0.000000,3427.000000,0.000000,11744329.000000
83.000000,0.000000,-1167.000000,0.000000,1361889.000000
81.000000,0.000000,-1055.000000,0.000000,1113025.000000
79.000000,0.000000,-1267.000000,0.000000,1605289.000000
403.000000,0.000000,-723.000000,0.000000,522729.000000
314.000000,0.000000,2261.000000,0.000000,5112121.000000
248.000000,0.000000,2345.000000,0.000000,5499025.000000
211.000000,0.000000,-2191.000000,0.000000,4800481.000000
197.000000,0.000000,-2747.000000,0.000000,7546009.000000
86.000000,0.000000,-597.000000,0.000000,356409.000000
81.000000,0.000000,-213.000000,0.000000,45369.000000
601.000000,0.000000,3123.000000,0.000000,9753129.000000
211.000000,0.000000,4075.000000,0.000000,16605625.000000
80.000000,0.000000,-1745.000000,0.000000,3045025.000000
81.000000,0.000000,-2337.000000,0.000000,5461569.000000
80.000000,0.000000,2407.000000,0.000000,5793649.000000
412.000000,0.000000,2343.000000,0.000000,5489649.000000
203.000000,0.000000,1281.000000,0.000000,1640961.000000
81.000000,0.000000,2085.000000,0.000000,4347225.000000
302.000000,0.000000,-1923.000000,0.000000,3697929.000000
264.000000,0.000000,-1463.000000,0.000000,2140369.000000
80.000000,0.000000,-571.000000,0.000000,326041.000000
288.000000,0.000000,-891.000000,0.000000,793881.000000
81.000000,0.000000,3241.000000,0.000000,10504081.000000
199.000000,0.000000,4401.000000,0.000000,19368801.000000
216.000000,0.000000,-2713.000000,0.000000,7360369.000000
82.000000,0.000000,-869.000000,0.000000,755161.000000
173.000000,0.000000,1167.000000,0.000000,1361889.000000
82.000000,0.000000,1955.000000,0.000000,3822025.000000
124.000000,0.000000,-1545.000000,0.000000,2387025.000000
343.000000,0.000000,-773.000000,0.000000,597529.000000
140.000000,0.000000,-2049.000000,0.000000,4198401.000000
96.000000,0.000000,-2325.000000,0.000000,5405625.000000
189.000000,0.000000,2261.000000,0.000000,5112121.000000
83.000000,0.000000,2693.000000,0.000000,7252249.000000
137.000000,0.000000,-5783.000000,0.000000,33443089.000000
264.000000,0.000000,-3783.000000,0.000000,14311089.000000
82.000000,0.000000,-547.000000,0.000000,299209.000000
83.000000,0.000000,361.000000,0.000000,130321.000000
168.000000,0.000000,-2047.000000,0.000000,4190209.000000
82.000000,0.000000,-1635.000000,0.000000,2673225.000000
82.000000,0.000000,-3721.000000,0.000000,13845841.000000
82.000000,0.000000,-2569.000000,0.000000,6599761.000000
83.000000,0.000000,-3633.000000,0.000000,13198689.000000
85.000000,0.000000,-1833.000000,0.000000,3359889.000000
171.000000,0.000000,1663.000000,0.000000,2765569.000000
78.000000,0.000000,1711.000000,0.000000,2927521.000000
82.000000,0.000000,-697.000000,0.000000,485809.000000
82.000000,0.000000,311.000000,0.000000,96721.000000
139.000000,0.000000,-195.000000,0.000000,38025.000000
85.000000,0.000000,1577.000000,0.000000,2486929.000000
84.000000,0.000000,3393.000000,0.000000,11512449.000000
159.000000,0.000000,4613.000000,0.000000,21279769.000000
138.000000,0.000000,6615.000000,0.000000,43758225.000000
119.000000,0.000000,6523.000000,0.000000,42549529.000000
132.000000,0.000000,-2365.000000,0.000000,5593225.000000
115.000000,0.000000,-865.000000,0.000000,748225.000000
106.000000,0.000000,-1835.000000,0.000000,3367225.000000
106.000000,0.000000,1029.000000,0.000000,1058841.000000
176.000000,0.000000,917.000000,0.000000,840889.000000
170.000000,0.000000,1653.000000,0.000000,2732409.000000
121.000000,0.000000,-2075.000000,0.000000,4305625.000000
123.000000,0.000000,-315.000000,0.000000,99225.000000
124.000000,0.000000,1973.000000,0.000000,3892729.000000
122.000000,0.000000,1741.000000,0.000000,3031081.000000
107.000000,0.000000,-3897.000000,0.000000,15186609.000000
165.000000,0.000000,-3125.000000,0.000000,9765625.000000
144.000000,0.000000,-1117.000000,0.000000,1247689.000000
156.000000,0.000000,1431.000000,0.000000,2047761.000000
82.000000,0.000000,-1137.000000,0.000000,1292769.000000
126.000000,0.000000,551.000000,0.000000,303601.000000
81.000000,0.000000,467.000000,0.000000,218089.000000
81.000000,0.000000,427.000000,0.000000,182329.000000
185.000000,0.000000,-4603.000000,0.000000,21187609.000000
80.000000,0.000000,-3223.000000,0.000000,10387729.000000
202.000000,0.000000,-1875.000000,0.000000,3515625.000000
198.000000,0.000000,521.000000,0.000000,271441.000000
80.000000,0.000000,-1595.000000,0.000000,2544025.000000
81.000000,0.000000,-1127.000000,0.000000,1270129.000000
80.000000,0.000000,2109.000000,0.000000,4447881.000000
180.000000,0.000000,3521.000000,0.000000,12397441.000000
205.000000,0.000000,3703.000000,0.000000,13712209.000000
182.000000,0.000000,6239.000000,0.000000,38925121.000000
216.000000,0.000000,-4117.000000,0.000000,16949689.000000
378.000000,0.000000,-3141.000000,0.000000,9865881.000000
224.000000,0.000000,319.000000,0.000000,101761.000000
177.000000,0.000000,-1005.000000,0.000000,1010025.000000
399.000000,0.000000,795.000000,0.000000,632025.000000
370.000000,0.000000,-169.000000,0.000000,28561.000000
400.000000,0.000000,65.000000,0.000000,4225.000000
403.000000,0.000000,505.000000,0.000000,255025.000000
402.000000,0.000000,457.000000,0.000000,208849.000000
275.000000,0.000000,-63.000000,0.000000,3969.000000
291.000000,0.000000,-851.000000,0.000000,724201.000000
154.000000,0.000000,-1243.000000,0.000000,1545049.000000
325.000000,0.000000,4453.000000,0.000000,19829209.000000
213.000000,0.000000,3237.000000,0.000000,10478169.000000
151.000000,0.000000,2587.000000,0.000000,6692569.000000
196.000000,0.000000,1967.000000,0.000000,3869089.000000
324.000000,0.000000,-3097.000000,0.000000,9591409.000000
353.000000,0.000000,-2661.000000,0.000000,7080921.000000
159.000000,0.000000,1079.000000,0.000000,1164241.000000
233.000000,0.000000,983.000000,0.000000,966289.000000
412.000000,0.000000,459.000000,0.000000,210681.000000
341.000000,0.000000,-805.000000,0.000000,648025.000000
400.000000,0.000000,-1239.000000,0.000000,1535121.000000
413.000000,0.000000,-1539.000000,0.000000,2368521.000000
82.000000,0.000000,-199.000000,0.000000,39601.000000
347.000000,0.000000,533.000000,0.000000,284089.000000
85.000000,0.000000,3701.000000,0.000000,13697401.000000
82.000000,0.000000,2505.000000,0.000000,6275025.000000
82.000000,0.000000,-1179.000000,0.000000,1390041.000000
80.000000,0.000000,-1319.000000,0.000000,1739761.000000
82.000000,0.000000,-2309.000000,0.000000,5331481.000000
158.000000,0.000000,-1589.000000,0.000000,2524921.000000
85.000000,0.000000,1935.000000,0.000000,3744225.000000
84.000000,0.000000,1751.000000,0.000000,3066001.000000
84.000000,0.000000,-1825.000000,0.000000,3330625.000000
84.000000,0.000000,-2857.000000,0.000000,8162449.000000
86.000000,0.000000,39.000000,0.000000,1521.000000
86.000000,0.000000,-1681.000000,0.000000,2825761.000000
85.000000,0.000000,3121.000000,0.000000,9740641.000000
84.000000,0.000000,2061.000000,0.000000,4247721.000000
81.000000,0.000000,2349.000000,0.000000,5517801.000000
82.000000,0.000000,2417.000000,0.000000,5841889.000000
80.000000,0.000000,2617.000000,0.000000,6848689.000000
87.000000,0.000000,453.000000,0.000000,205209.000000
82.000000,0.000000,-67.000000,0.000000,4489.000000
84.000000,0.000000,-823.000000,0.000000,677329.000000
84.000000,0.000000,87.000000,0.000000,7569.000000
83.000000,0.000000,31.000000,0.000000,961.000000
82.000000,0.000000,839.000000,0.000000,703921.000000
80.000000,0.000000,-345.000000,0.000000,119025.000000
84.000000,0.000000,-1261.000000,0.000000,1590121.000000
81.000000,0.000000,-1073.000000,0.000000,1151329.000000
80.000000,0.000000,-3805.000000,0.000000,14478025.000000
86.000000,0.000000,-2441.000000,0.000000,5958481.000000
83.000000,0.000000,-523.000000,0.000000,273529.000000
82.000000,0.000000,2053.000000,0.000000,4214809.000000
82.000000,0.000000,-311.000000,0.000000,96721.000000
82.000000,0.000000,777.000000,0.000000,603729.000000
82.000000,0.000000,-3083.000000,0.000000,9504889.000000
83.000000,0.000000,-1467.000000,0.000000,2152089.000000
85.000000,0.000000,129.000000,0.000000,16641.000000
83.000000,0.000000,265.000000,0.000000,70225.000000
87.000000,0.000000,923.000000,0.000000,851929.000000
86.000000,0.000000,2087.000000,0.000000,4355569.000000
85.000000,0.000000,483.000000,0.000000,233289.000000
83.000000,0.000000,3199.000000,0.000000,10233601.000000
78.000000,0.000000,155.000000,0.000000,24025.000000
82.000000,0.000000,-1677.000000,0.000000,2812329.000000
87.000000,0.000000,5339.000000,0.000000,28504921.000000
83.000000,0.000000,2259.000000,0.000000,5103081.000000
81.000000,0.000000,-311.000000,0.000000,96721.000000
84.000000,0.000000,-2323.000000,0.000000,5396329.000000
82.000000,0.000000,1861.000000,0.000000,3463321.000000
84.000000,0.000000,353.000000,0.000000,124609.000000
78.000000,0.000000,6109.000000,0.000000,37319881.000000
127.000000,0.000000,3073.000000,0.000000,9443329.000000
83.000000,0.000000,-895.000000,0.000000,801025.000000
81.000000,0.000000,-3275.000000,0.000000,10725625.000000
85.000000,0.000000,-1697.000000,0.000000,2879809.000000
83.000000,0.000000,-2745.000000,0.000000,7535025.000000
82.000000,0.000000,-1657.000000,0.000000,2745649.000000
83.000000,0.000000,-3753.000000,0.000000,14085009.000000
83.000000,0.000000,527.000000,0.000000,277729.000000
86.000000,0.000000,419.000000,0.000000,175561.000000
83.000000,0.000000,775.000000,0.000000,600625.000000
85.000000,0.000000,643.000000,0.000000,413449.000000
87.000000,0.000000,-3099.000000,0.000000,9603801.000000
85.000000,0.000000,-2011.000000,0.000000,4044121.000000
84.000000,0.000000,-3831.000000,0.000000,14676561.000000
81.000000,0.000000,-3319.000000,0.000000,11015761.000000
85.000000,0.000000,-783.000000,0.000000,613089.000000
82.000000,0.000000,-735.000000,0.000000,540225.000000
82.000000,0.000000,1277.000000,0.000000,1630729.000000
82.000000,0.000000,917.000000,0.000000,840889.000000
88.000000,0.000000,611.000000,0.000000,373321.000000
78.000000,0.000000,1447.000000,0.000000,2093809.000000
78.000000,0.000000,-445.000000,0.000000,198025.000000
82.000000,0.000000,519.000000,0.000000,269361.000000
81.000000,0.000000,4613.000000,0.000000,21279769.000000
160.000000,0.000000,2033.000000,0.000000,4133089.000000
81.000000,0.000000,2333.000000,0.000000,5442889.000000
273.000000,0.000000,-343.000000,0.000000,117649.000000
81.000000,0.000000,1647.000000,0.000000,2712609.000000
84.000000,0.000000,-65.000000,0.000000,4225.000000
265.000000,0.000000,787.000000,0.000000,619369.000000
176.000000,0.000000,-677.000000,0.000000,458329.000000
316.000000,0.000000,1451.000000,0.000000,2105401.000000
350.000000,0.000000,-1381.000000,0.000000,1907161.000000
82.000000,0.000000,1943.000000,0.000000,3775249.000000
240.000000,0.000000,-585.000000,0.000000,342225.000000
160.000000,0.000000,-1199.000000,0.000000,1437601.000000
249.000000,0.000000,-2467.000000,0.000000,6086089.000000
394.000000,0.000000,1953.000000,0.000000,3814209.000000
292.000000,0.000000,213.000000,0.000000,45369.000000
252.000000,0.000000,-1103.000000,0.000000,1216609.000000
